#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 04 06 14 42 999 99.0 99.0  1.78  9.09  6.85  40 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 06 15 12 999 99.0 99.0  1.80  8.33  6.78  35 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 06 15 42 999 99.0 99.0  1.84  8.33  6.78  37 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 06 16 12 999 99.0 99.0  1.75  7.69  6.83  31 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 06 16 42 999 99.0 99.0  1.67 11.11  6.92  17 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 06 17 12 999 99.0 99.0  1.62 11.76  6.69 359 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 06 17 42 999 99.0 99.0  1.68 11.11  6.90  11 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 06 18 12 999 99.0 99.0  1.78 10.53  6.88  11 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 06 18 42 999 99.0 99.0  1.61  7.69  6.81  31 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 06 19 12 999 99.0 99.0  1.62 12.50  6.81  10 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 06 19 42 999 99.0 99.0  1.71 11.76  7.00   9 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 06 20 12 999 99.0 99.0  1.61  9.88  6.89  18 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 06 20 42 999 99.0 99.0  1.66 11.11  6.85   9 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 06 21 12 999 99.0 99.0  1.72 11.11  6.91  11 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 06 21 42 999 99.0 99.0  1.67 11.11  6.83   0 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 06 22 12 999 99.0 99.0  1.64 10.53  6.62   9 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 06 22 42 999 99.0 99.0  1.74 11.11  6.91   4 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 06 23 12 999 99.0 99.0  1.73 11.76  6.95 357 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 06 23 42 999 99.0 99.0  1.74 11.11  6.47   7 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 07 00 12 999 99.0 99.0  1.71  9.09  6.51  30 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 07 00 42 999 99.0 99.0  1.69  9.09  6.49  25 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 07 01 12 999 99.0 99.0  1.58  9.09  6.34  28 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 07 01 42 999 99.0 99.0  1.65 11.76  6.66 356 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 07 02 12 999 99.0 99.0  1.60 12.50  6.95   6 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 07 02 42 999 99.0 99.0  1.56  8.33  6.98  35 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 07 03 12 999 99.0 99.0  1.63  9.09  7.08  27 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 07 03 42 999 99.0 99.0  1.64  9.09  6.93  17 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 07 04 12 999 99.0 99.0  1.67 10.53  6.91  13 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 07 04 42 999 99.0 99.0  1.63  9.09  6.97  21 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 07 05 12 999 99.0 99.0  1.52 11.76  6.93   4 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 07 05 42 999 99.0 99.0  1.61 12.50  7.34   9 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 07 06 12 999 99.0 99.0  1.63  9.09  7.22  25 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 07 06 42 999 99.0 99.0  1.59 11.76  7.35   9 9999.0 999.0  23.5 999.0 99.0 99.00
2010 04 07 07 12 999 99.0 99.0  1.65 11.76  7.23   6 9999.0 999.0  23.3 999.0 99.0 99.00
2010 04 07 07 42 999 99.0 99.0  1.66 11.11  7.14   3 9999.0 999.0  23.5 999.0 99.0 99.00
2010 04 07 08 12 999 99.0 99.0  1.57 11.11  6.89   4 9999.0 999.0  23.5 999.0 99.0 99.00
2010 04 07 08 42 999 99.0 99.0  1.51 11.11  6.83   0 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 07 09 12 999 99.0 99.0  1.49 11.11  6.93   7 9999.0 999.0  23.5 999.0 99.0 99.00
2010 04 07 09 42 999 99.0 99.0  1.52 10.53  6.87 357 9999.0 999.0  23.5 999.0 99.0 99.00
2010 04 07 10 12 999 99.0 99.0  1.45 11.11  6.76  11 9999.0 999.0  23.5 999.0 99.0 99.00
2010 04 07 10 42 999 99.0 99.0  1.56 11.76  6.88   6 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 07 11 12 999 99.0 99.0  1.51  9.09  6.66  25 9999.0 999.0  23.5 999.0 99.0 99.00
2010 04 07 11 42 999 99.0 99.0  1.51 12.50  6.85   7 9999.0 999.0  23.5 999.0 99.0 99.00
2010 04 07 12 12 999 99.0 99.0  1.44  7.69  6.60  34 9999.0 999.0  23.5 999.0 99.0 99.00
2010 04 07 12 42 999 99.0 99.0  1.42 10.53  7.06 357 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 07 13 12 999 99.0 99.0  1.41 11.76  7.10  13 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 07 13 42 999 99.0 99.0  1.37 11.11  7.07   9 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 07 14 12 999 99.0 99.0  1.32  9.88  6.57   2 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 07 14 42 999 99.0 99.0  1.33 10.53  7.18   0 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 07 15 12 999 99.0 99.0  1.33 10.53  7.13  16 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 07 15 42 999 99.0 99.0  1.29 11.76  7.01   3 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 07 16 12 999 99.0 99.0  1.30 10.53  6.48  11 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 07 16 42 999 99.0 99.0  1.33 11.11  6.65 356 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 07 17 12 999 99.0 99.0  1.29 11.11  6.63   9 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 07 17 42 999 99.0 99.0  1.32  9.88  6.42  17 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 07 18 12 999 99.0 99.0  1.31 12.50  7.07 346 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 07 18 42 999 99.0 99.0  1.29  9.88  6.82 359 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 07 19 42 999 99.0 99.0  1.35 10.53  6.37   2 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 07 20 12 999 99.0 99.0  1.35 10.53  6.14   2 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 07 20 42 999 99.0 99.0  1.26  9.09  6.14  23 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 07 21 12 999 99.0 99.0  1.34  9.88  6.19   6 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 07 21 42 999 99.0 99.0  1.28 12.50  6.24 353 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 07 22 12 999 99.0 99.0  1.28  9.88  5.93   6 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 07 22 42 999 99.0 99.0  1.24 11.76  5.90   4 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 07 23 12 999 99.0 99.0  1.41 10.53  6.13   0 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 07 23 42 999 99.0 99.0  1.34 10.53  5.96   0 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 08 00 12 999 99.0 99.0  1.33  9.09  5.56  20 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 08 00 42 999 99.0 99.0  1.32 10.53  5.75  16 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 08 01 12 999 99.0 99.0  1.31 11.76  5.83 353 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 08 01 42 999 99.0 99.0  1.30  9.88  6.12  10 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 08 02 12 999 99.0 99.0  1.30  8.33  6.20  38 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 08 02 42 999 99.0 99.0  1.30 10.53  6.18   2 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 08 03 12 999 99.0 99.0  1.39 10.53  6.14   9 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 08 03 42 999 99.0 99.0  1.32 10.53  6.13  21 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 08 04 12 999 99.0 99.0  1.35  9.88  6.46   7 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 08 04 42 999 99.0 99.0  1.29 10.53  6.42   3 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 08 05 12 999 99.0 99.0  1.28 10.53  6.00   6 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 08 05 42 999 99.0 99.0  1.17 11.11  5.83 357 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 08 06 42 999 99.0 99.0  1.28 12.50  6.01   0 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 08 07 12 999 99.0 99.0  1.29  9.88  6.09   6 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 08 07 42 999 99.0 99.0  1.30  9.09  6.05  25 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 08 08 12 999 99.0 99.0  1.26 14.29  6.22 335 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 08 08 42 999 99.0 99.0  1.22 11.11  6.31 359 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 08 09 42 999 99.0 99.0  1.27  9.88  6.28   7 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 08 10 12 999 99.0 99.0  1.23 12.50  5.88 325 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 08 10 42 999 99.0 99.0  1.22 13.33  6.09 326 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 08 11 12 999 99.0 99.0  1.12  9.88  5.83   0 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 08 11 42 999 99.0 99.0  1.16 12.50  5.92 321 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 08 12 12 999 99.0 99.0  1.23 11.76  6.16 345 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 08 12 42 999 99.0 99.0  1.25  9.88  6.16  18 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 08 13 12 999 99.0 99.0  1.27 11.76  5.94 352 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 08 13 42 999 99.0 99.0  1.29 11.11  5.97   2 9999.0 999.0  23.5 999.0 99.0 99.00
2010 04 08 14 12 999 99.0 99.0  1.23 11.76  5.91 342 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 08 14 42 999 99.0 99.0  1.26  9.09  5.98  25 9999.0 999.0  23.5 999.0 99.0 99.00
2010 04 08 15 12 999 99.0 99.0  1.23  9.09  6.01  17 9999.0 999.0  23.5 999.0 99.0 99.00
2010 04 08 15 42 999 99.0 99.0  1.19  9.88  5.88   9 9999.0 999.0  23.5 999.0 99.0 99.00
2010 04 08 16 12 999 99.0 99.0  1.26  9.88  5.94  10 9999.0 999.0  23.5 999.0 99.0 99.00
2010 04 08 16 42 999 99.0 99.0  1.28  7.69  5.79  33 9999.0 999.0  23.5 999.0 99.0 99.00
2010 04 08 17 12 999 99.0 99.0  1.38  8.33  6.20  37 9999.0 999.0  23.5 999.0 99.0 99.00
2010 04 08 17 42 999 99.0 99.0  1.39  7.69  5.99  40 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 08 18 12 999 99.0 99.0  1.43  6.67  5.97  45 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 08 18 42 999 99.0 99.0  1.44 14.29  6.08 318 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 08 19 12 999 99.0 99.0  1.35  7.69  6.03  40 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 08 19 42 999 99.0 99.0  1.38 13.33  6.05 318 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 08 20 12 999 99.0 99.0  1.36 12.50  5.84 333 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 08 20 42 999 99.0 99.0  1.43 13.33  6.16 315 9999.0 999.0  23.6 999.0 99.0 99.00
2010 04 08 21 12 999 99.0 99.0  1.39 12.50  6.00 329 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 08 21 42 999 99.0 99.0  1.44 12.50  6.16 319 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 08 22 12 999 99.0 99.0  1.43 12.50  5.91 324 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 08 22 42 999 99.0 99.0  1.41 12.50  5.95 321 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 08 23 12 999 99.0 99.0  1.48 12.50  5.94 314 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 08 23 42 999 99.0 99.0  1.52 13.33  5.77 310 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 00 12 999 99.0 99.0  1.37 12.50  5.67 311 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 00 42 999 99.0 99.0  1.41 12.50  5.57 318 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 09 01 12 999 99.0 99.0  1.46 12.50  5.91 312 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 09 01 42 999 99.0 99.0  1.59 12.50  6.13 319 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 09 02 12 999 99.0 99.0  1.52 12.50  5.95 321 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 09 03 12 999 99.0 99.0  1.63 11.76  6.26 324 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 09 03 42 999 99.0 99.0  1.55 12.50  5.87 321 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 09 04 12 999 99.0 99.0  1.57 12.50  6.58 318 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 09 04 42 999 99.0 99.0  1.44 11.76  6.18 318 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 09 05 12 999 99.0 99.0  1.53 11.76  6.48 324 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 05 42 999 99.0 99.0  1.43 11.76  6.10 315 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 06 12 999 99.0 99.0  1.47 11.76  6.20 328 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 06 42 999 99.0 99.0  1.50 11.11  6.19 326 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 07 12 999 99.0 99.0  1.51 11.76  6.15 319 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 07 42 999 99.0 99.0  1.61 11.76  6.10 326 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 08 12 999 99.0 99.0  1.59 11.76  6.00 315 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 08 42 999 99.0 99.0  1.51 11.76  5.79 321 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 09 12 999 99.0 99.0  1.49 11.11  6.00 328 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 09 42 999 99.0 99.0  1.50 11.76  6.08 321 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 10 12 999 99.0 99.0  1.61 11.11  6.23 332 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 10 42 999 99.0 99.0  1.61 11.11  5.98 326 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 11 12 999 99.0 99.0  1.49 11.11  6.02 317 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 11 42 999 99.0 99.0  1.49 11.76  5.86 325 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 12 12 999 99.0 99.0  1.44 11.11  5.74 322 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 12 42 999 99.0 99.0  1.50 11.11  6.01 329 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 09 13 12 999 99.0 99.0  1.51 11.11  5.88 326 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 09 13 42 999 99.0 99.0  1.61 10.53  6.19 329 9999.0 999.0  23.7 999.0 99.0 99.00
2010 04 09 14 12 999 99.0 99.0  1.56 11.76  6.04 310 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 14 42 999 99.0 99.0  1.46 10.53  6.04 339 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 15 12 999 99.0 99.0  1.52 10.53  6.18 325 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 15 42 999 99.0 99.0  1.46 11.11  6.11 319 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 16 12 999 99.0 99.0  1.47 10.53  6.13 335 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 16 42 999 99.0 99.0  1.50 11.76  6.21 319 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 17 12 999 99.0 99.0  1.48 11.11  6.46 331 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 17 42 999 99.0 99.0  1.44 10.53  6.38 324 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 18 12 999 99.0 99.0  1.48 10.53  6.19 335 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 18 42 999 99.0 99.0  1.50 10.53  6.03 314 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 19 12 999 99.0 99.0  1.51  9.88  5.75 342 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 19 42 999 99.0 99.0  1.52 10.53  5.81 324 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 20 12 999 99.0 99.0  1.48 10.53  5.71 319 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 20 42 999 99.0 99.0  1.57 10.53  5.98 331 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 21 12 999 99.0 99.0  1.49  9.09  5.83  21 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 21 42 999 99.0 99.0  1.56  8.33  5.92  31 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 09 22 12 999 99.0 99.0  1.71  8.33  6.08  34 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 09 22 42 999 99.0 99.0  1.74  8.33  6.14  33 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 09 23 12 999 99.0 99.0  1.73  7.69  5.98  30 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 09 23 42 999 99.0 99.0  1.70  8.33  5.98  27 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 10 00 12 999 99.0 99.0  1.59  9.09  5.76  20 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 10 00 42 999 99.0 99.0  1.66  8.33  5.91  34 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 10 01 12 999 99.0 99.0  1.68  8.33  5.82  34 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 10 01 42 999 99.0 99.0  1.73  8.33  5.84  34 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 10 02 12 999 99.0 99.0  1.69  8.33  5.78  40 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 10 02 42 999 99.0 99.0  1.62  8.33  5.65  35 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 10 03 12 999 99.0 99.0  1.61  9.09  5.78  20 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 10 03 42 999 99.0 99.0  1.50  9.88  5.50   0 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 10 04 12 999 99.0 99.0  1.59  9.09  5.80  21 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 10 04 42 999 99.0 99.0  1.63  7.69  5.86  44 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 10 05 12 999 99.0 99.0  1.48  8.33  5.81  37 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 10 05 42 999 99.0 99.0  1.54  8.33  5.90  38 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 10 06 12 999 99.0 99.0  1.53  8.33  5.97  35 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 10 06 42 999 99.0 99.0  1.52  9.09  5.95  25 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 10 07 12 999 99.0 99.0  1.58  8.33  5.89  44 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 10 07 42 999 99.0 99.0  1.58  8.33  5.92  34 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 10 08 12 999 99.0 99.0  1.61 18.18  5.87 315 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 10 08 42 999 99.0 99.0 99.00 99.00 99.00  41 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 10 09 12 999 99.0 99.0  1.63 18.18  5.79 321 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 10 09 42 999 99.0 99.0  1.68 18.18  5.72 321 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 10 10 12 999 99.0 99.0  1.70 18.18  5.73 321 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 10 10 42 999 99.0 99.0  1.64 18.18  5.82 332 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 10 11 12 999 99.0 99.0  1.58 18.18  5.59 307 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 10 11 42 999 99.0 99.0  1.52 18.18  5.33 303 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 10 12 12 999 99.0 99.0  1.63  8.33  5.64  23 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 10 12 42 999 99.0 99.0  1.52 18.18  5.86 307 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 10 13 12 999 99.0 99.0  1.43 18.18  5.58 317 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 10 13 42 999 99.0 99.0  1.40  9.09  5.69  13 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 10 14 12 999 99.0 99.0  1.53 16.67  5.73 304 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 10 14 42 999 99.0 99.0  1.54 16.67  5.72 307 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 10 15 12 999 99.0 99.0  1.47 16.67  5.82 317 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 10 15 42 999 99.0 99.0  1.48 16.67  5.65 318 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 10 16 12 999 99.0 99.0  1.59  8.33  5.94  25 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 10 16 42 999 99.0 99.0  1.59 16.67  6.32 325 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 10 17 12 999 99.0 99.0  1.60 16.67  6.10 332 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 10 17 42 999 99.0 99.0  1.51 16.67  6.06 328 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 10 18 12 999 99.0 99.0  1.61 16.67  6.41 317 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 10 18 42 999 99.0 99.0  1.48  8.33  5.93  13 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 10 19 42 999 99.0 99.0  1.55 15.38  6.14 315 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 10 20 12 999 99.0 99.0  1.61  7.69  5.85  21 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 10 20 42 999 99.0 99.0  1.55 15.38  6.01 305 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 10 21 12 999 99.0 99.0  1.55  8.33  5.92  28 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 10 21 42 999 99.0 99.0  1.52 15.38  6.06 324 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 10 22 12 999 99.0 99.0  1.59 15.38  6.15 307 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 10 22 42 999 99.0 99.0  1.57 15.38  6.20 311 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 10 23 12 999 99.0 99.0  1.54 15.38  6.20 318 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 10 23 42 999 99.0 99.0  1.60 15.38  6.07 318 9999.0 999.0  24.0 999.0 99.0 99.00
2010 04 11 00 12 999 99.0 99.0  1.57 15.38  6.05 305 9999.0 999.0  24.0 999.0 99.0 99.00
2010 04 11 00 42 999 99.0 99.0  1.63 15.38  6.32 312 9999.0 999.0  24.0 999.0 99.0 99.00
2010 04 11 01 12 999 99.0 99.0  1.56 15.38  6.14 317 9999.0 999.0  24.0 999.0 99.0 99.00
2010 04 11 01 42 999 99.0 99.0  1.53 15.38  6.04 319 9999.0 999.0  24.0 999.0 99.0 99.00
2010 04 11 02 12 999 99.0 99.0  1.71 15.38  6.40 314 9999.0 999.0  24.0 999.0 99.0 99.00
2010 04 11 02 42 999 99.0 99.0  1.53  8.33  5.86  21 9999.0 999.0  24.0 999.0 99.0 99.00
2010 04 11 03 12 999 99.0 99.0  1.74 14.29  6.48 322 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 11 03 42 999 99.0 99.0  1.70 14.29  6.57 322 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 11 04 12 999 99.0 99.0  1.74 14.29  6.72 321 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 11 04 42 999 99.0 99.0  1.66 15.38  6.19 310 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 11 05 12 999 99.0 99.0  1.65  9.09  6.29  35 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 11 05 42 999 99.0 99.0  1.63 14.29  6.51 324 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 11 06 12 999 99.0 99.0  1.51 14.29  6.00 308 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 11 06 42 999 99.0 99.0  1.61 14.29  6.79 325 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 11 07 12 999 99.0 99.0  1.55 14.29  6.44 321 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 11 07 42 999 99.0 99.0  1.54  8.33  6.26  35 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 11 08 12 999 99.0 99.0  1.54 14.29  6.40 321 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 11 08 42 999 99.0 99.0  1.58 13.33  6.65 317 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 11 09 12 999 99.0 99.0  1.68 14.29  6.74 319 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 11 09 42 999 99.0 99.0  1.50 14.29  6.37 315 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 11 10 12 999 99.0 99.0  1.62 14.29  6.50 317 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 11 10 42 999 99.0 99.0  1.74 13.33  6.63 319 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 11 11 12 999 99.0 99.0  1.55 13.33  6.39 319 9999.0 999.0  23.9 999.0 99.0 99.00
2010 04 11 11 42 999 99.0 99.0  1.57  9.09  6.30  40 9999.0 999.0  23.8 999.0 99.0 99.00
2010 04 11 12 12 999 99.0 99.0  1.44 13.33  6.05 329 9999.0 999.0  23.8 999.0 99.0 99.00
