date,YYYY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE,date,year,month,day,nshor,wshor,almo,dh,winw,wspd,wdir,nsd,ssd
2013-07-05,2013.0,7.0,5.0,21.0,52.0,999.0,,,1.37,9.88,7.57,40.0,9999.0,999.0,26.3,999.0,,,2013-07-05 21:52:00,2013.0,7.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,17.0,3.0,10
2013-07-06,2013.0,7.0,7.0,2.0,52.0,999.0,,,1.02,8.33,6.62,35.0,9999.0,999.0,26.4,999.0,,,2013-07-07 02:52:00,2013.0,7.0,6.0,2.0,2.0,2.0,3.0,2.0,2.0,17.0,3.0,9
2013-07-07,2013.0,7.0,8.0,1.0,52.0,999.0,,,0.79,7.69,3.84,9.0,9999.0,999.0,26.3,999.0,,,2013-07-08 01:22:00,2013.0,7.0,7.0,1.0,1.0,2.0,2.0,2.0,2.0,17.0,999.0,999
2013-07-08,2013.0,7.0,9.0,0.0,22.0,999.0,,,0.81,6.25,4.2,23.0,9999.0,999.0,26.4,999.0,,,2013-07-09 00:22:00,2013.0,7.0,8.0,1.0,3.0,4.0,4.0,2.0,4.0,5.0,999.0,8
2013-07-09,2013.0,7.0,9.0,21.0,52.0,999.0,,,1.23,6.67,4.78,48.0,9999.0,999.0,26.3,999.0,,,2013-07-09 21:52:00,2013.0,7.0,9.0,1.0,3.0,3.0,4.0,2.0,5.0,5.0,999.0,8
2013-07-10,2013.0,7.0,11.0,2.0,22.0,999.0,,,1.71,7.69,5.1,47.0,9999.0,999.0,26.2,999.0,,,2013-07-11 02:22:00,2013.0,7.0,10.0,1.0,2.0,3.0,3.0,3.0,6.0,5.0,999.0,8
2013-07-11,2013.0,7.0,12.0,0.0,52.0,999.0,,,1.85,7.14,5.88,38.0,9999.0,999.0,26.1,999.0,,,2013-07-12 00:52:00,2013.0,7.0,11.0,2.0,2.0,3.0,3.0,4.0,6.0,5.0,999.0,9
2013-07-12,2013.0,7.0,12.0,23.0,52.0,999.0,,,1.61,8.33,5.58,42.0,9999.0,999.0,26.4,999.0,,,2013-07-12 23:52:00,2013.0,7.0,12.0,2.0,2.0,3.0,3.0,3.0,5.0,5.0,999.0,8
2013-07-13,2013.0,7.0,13.0,20.0,22.0,999.0,,,1.2,8.33,4.85,49.0,9999.0,999.0,26.2,999.0,,,2013-07-13 20:22:00,2013.0,7.0,13.0,1.0,1.0,2.0,2.0,2.0,4.0,5.0,999.0,999
2013-07-14,2013.0,7.0,15.0,2.0,22.0,999.0,,,0.94,7.14,4.21,48.0,9999.0,999.0,26.2,999.0,,,2013-07-15 02:22:00,2013.0,7.0,14.0,1.0,1.0,2.0,2.0,2.0,4.0,5.0,999.0,999
2013-07-15,2013.0,7.0,16.0,2.0,22.0,999.0,,,0.96,5.88,4.44,40.0,9999.0,999.0,26.2,999.0,,,2013-07-16 02:22:00,2013.0,7.0,15.0,1.0,1.0,2.0,2.0,2.0,4.0,5.0,999.0,999
2013-07-16,2013.0,7.0,17.0,23.0,52.0,999.0,,,0.98,7.14,4.47,52.0,9999.0,999.0,26.2,999.0,,,2013-07-17 00:22:00,2013.0,7.0,16.0,1.0,1.0,2.0,3.0,2.0,4.0,5.0,999.0,10
2013-07-17,2013.0,7.0,17.0,17.0,22.0,999.0,,,1.2,7.14,5.61,49.0,9999.0,999.0,26.0,999.0,,,2013-07-17 17:22:00,2013.0,7.0,17.0,1.0,3.0,4.0,4.0,2.0,4.0,5.0,999.0,9
2013-07-18,2013.0,7.0,18.0,18.0,22.0,999.0,,,1.36,7.69,5.61,54.0,9999.0,999.0,26.0,999.0,,,2013-07-18 18:22:00,2013.0,7.0,18.0,1.0,3.0,4.0,4.0,2.0,4.0,5.0,999.0,9
2013-07-19,2013.0,7.0,19.0,20.0,52.0,999.0,,,1.23,7.14,5.36,48.0,9999.0,999.0,26.2,999.0,,,2013-07-19 20:52:00,2013.0,7.0,19.0,1.0,2.0,3.0,3.0,2.0,4.0,5.0,999.0,9
2013-07-20,2013.0,7.0,20.0,23.0,22.0,999.0,,,1.16,9.88,5.41,37.0,9999.0,999.0,26.3,999.0,,,2013-07-20 23:22:00,2013.0,7.0,20.0,1.0,2.0,2.0,3.0,1.0,3.0,5.0,999.0,8
2013-07-21,2013.0,7.0,21.0,20.0,52.0,999.0,,,1.1,9.09,5.3,45.0,9999.0,999.0,26.1,999.0,,,2013-07-21 20:22:00,2013.0,7.0,21.0,1.0,3.0,4.0,4.0,1.0,3.0,4.0,999.0,11
2013-07-22,2013.0,7.0,22.0,18.0,22.0,999.0,,,1.01,7.69,4.6,37.0,9999.0,999.0,26.0,999.0,,,2013-07-22 18:22:00,2013.0,7.0,22.0,1.0,3.0,4.0,4.0,1.0,3.0,3.0,999.0,11
2013-07-23,2013.0,7.0,24.0,2.0,22.0,999.0,,,1.03,7.69,4.62,18.0,9999.0,999.0,26.2,999.0,,,2013-07-24 02:22:00,2013.0,7.0,23.0,2.0,3.0,4.0,4.0,1.0,3.0,5.0,1.0,10
2013-07-24,2013.0,7.0,24.0,18.0,52.0,999.0,,,1.0,9.88,6.21,352.0,9999.0,999.0,25.9,999.0,,,2013-07-24 18:52:00,2013.0,7.0,24.0,2.0,3.0,4.0,4.0,2.0,4.0,5.0,1.0,9
2013-07-25,2013.0,7.0,26.0,0.0,22.0,999.0,,,0.92,9.09,4.59,14.0,9999.0,999.0,26.2,999.0,,,2013-07-26 00:22:00,2013.0,7.0,25.0,1.0,3.0,4.0,4.0,2.0,4.0,5.0,999.0,9
2013-07-26,2013.0,7.0,26.0,20.0,22.0,999.0,,,0.99,9.09,4.93,37.0,9999.0,999.0,25.9,999.0,,,2013-07-26 20:22:00,2013.0,7.0,26.0,1.0,3.0,3.0,3.0,2.0,4.0,5.0,999.0,8
2013-07-27,2013.0,7.0,28.0,3.0,22.0,999.0,,,1.08,4.35,4.41,40.0,9999.0,999.0,26.1,999.0,,,2013-07-28 03:22:00,2013.0,7.0,27.0,1.0,2.0,2.0,3.0,2.0,4.0,5.0,999.0,8
2013-07-28,2013.0,7.0,29.0,3.0,52.0,999.0,,,1.2,6.67,4.64,49.0,9999.0,999.0,26.1,999.0,,,2013-07-29 03:52:00,2013.0,7.0,28.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,999.0,7
2013-07-29,2013.0,7.0,30.0,2.0,22.0,999.0,,,1.48,7.69,5.3,42.0,9999.0,999.0,26.1,999.0,,,2013-07-30 02:22:00,2013.0,7.0,29.0,1.0,2.0,3.0,4.0,5.0,5.0,1.0,999.0,5
2013-07-30,2013.0,7.0,30.0,17.0,22.0,999.0,,,1.13,8.33,6.24,47.0,9999.0,999.0,26.0,999.0,,,2013-07-30 17:22:00,2013.0,7.0,30.0,1.0,2.0,3.0,4.0,4.0,3.0,7.0,999.0,7
2013-07-31,2013.0,7.0,31.0,17.0,22.0,999.0,,,1.27,5.26,4.75,47.0,9999.0,999.0,26.2,999.0,,,2013-07-31 17:22:00,2013.0,7.0,31.0,1.0,3.0,3.0,4.0,3.0,5.0,5.0,999.0,10
2013-08-01,2013.0,8.0,1.0,22.0,22.0,999.0,,,1.55,7.14,5.13,42.0,9999.0,999.0,26.0,999.0,,,2013-08-01 22:22:00,2013.0,8.0,1.0,1.0,4.0,4.0,5.0,3.0,5.0,5.0,999.0,10
2013-08-02,2013.0,8.0,2.0,20.0,22.0,999.0,,,1.28,6.67,5.2,35.0,9999.0,999.0,26.3,999.0,,,2013-08-02 20:22:00,2013.0,8.0,2.0,1.0,4.0,4.0,4.0,3.0,4.0,5.0,999.0,10
2013-08-03,2013.0,8.0,3.0,17.0,22.0,999.0,,,1.18,8.33,5.58,37.0,9999.0,999.0,26.2,999.0,,,2013-08-03 17:22:00,2013.0,8.0,3.0,1.0,3.0,3.0,3.0,2.0,4.0,5.0,999.0,10
2013-08-04,2013.0,8.0,4.0,20.0,52.0,999.0,,,1.13,8.33,5.31,38.0,9999.0,999.0,26.4,999.0,,,2013-08-04 20:52:00,2013.0,8.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,999.0,10
2013-08-05,2013.0,8.0,6.0,2.0,22.0,999.0,,,1.08,6.25,4.34,47.0,9999.0,999.0,26.6,999.0,,,2013-08-06 02:22:00,2013.0,8.0,5.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,999.0,10
2013-08-06,2013.0,8.0,6.0,21.0,22.0,999.0,,,1.0,5.0,4.62,44.0,9999.0,999.0,26.4,999.0,,,2013-08-06 21:22:00,2013.0,8.0,6.0,1.0,2.0,3.0,3.0,2.0,4.0,5.0,999.0,9
2013-08-07,2013.0,8.0,7.0,21.0,22.0,999.0,,,0.98,9.09,5.1,348.0,9999.0,999.0,26.4,999.0,,,2013-08-07 21:22:00,2013.0,8.0,7.0,2.0,2.0,3.0,3.0,2.0,4.0,5.0,16.0,8
2013-08-08,2013.0,8.0,8.0,23.0,52.0,999.0,,,0.97,11.11,4.57,301.0,9999.0,999.0,26.5,999.0,,,2013-08-08 23:52:00,2013.0,8.0,8.0,2.0,2.0,3.0,3.0,2.0,4.0,5.0,14.0,8
2013-08-09,2013.0,8.0,10.0,2.0,22.0,999.0,,,0.99,11.11,4.42,348.0,9999.0,999.0,26.5,999.0,,,2013-08-10 02:22:00,2013.0,8.0,9.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,16.0,999
2013-08-10,2013.0,8.0,10.0,20.0,22.0,999.0,,,1.62,4.76,5.17,48.0,9999.0,999.0,26.2,999.0,,,2013-08-10 20:22:00,2013.0,8.0,10.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,999
2013-08-11,2013.0,8.0,11.0,19.0,52.0,999.0,,,1.34,8.33,5.26,44.0,9999.0,999.0,26.3,999.0,,,2013-08-11 19:52:00,2013.0,8.0,11.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,1.0,999
2013-08-12,2013.0,8.0,12.0,19.0,52.0,999.0,,,1.21,6.25,4.42,42.0,9999.0,999.0,26.3,999.0,,,2013-08-12 19:52:00,2013.0,8.0,12.0,1.0,2.0,2.0,2.0,3.0,4.0,5.0,999.0,999
2013-08-13,2013.0,8.0,14.0,1.0,52.0,999.0,,,1.2,6.25,4.57,40.0,9999.0,999.0,26.3,999.0,,,2013-08-14 01:52:00,2013.0,8.0,13.0,1.0,1.0,1.0,2.0,2.0,4.0,5.0,999.0,999
2013-08-14,2013.0,8.0,14.0,22.0,22.0,999.0,,,1.12,5.26,3.94,51.0,9999.0,999.0,26.3,999.0,,,2013-08-14 22:22:00,2013.0,8.0,14.0,1.0,1.0,1.0,2.0,2.0,5.0,5.0,999.0,999
2013-08-15,2013.0,8.0,15.0,22.0,52.0,999.0,,,1.2,5.0,4.27,49.0,9999.0,999.0,26.4,999.0,,,2013-08-15 22:52:00,2013.0,8.0,15.0,1.0,1.0,2.0,2.0,3.0,5.0,5.0,999.0,999
2013-08-16,2013.0,8.0,17.0,1.0,22.0,999.0,,,1.43,6.25,4.64,44.0,9999.0,999.0,26.6,999.0,,,2013-08-17 01:22:00,2013.0,8.0,16.0,1.0,1.0,2.0,2.0,3.0,5.0,5.0,999.0,999
2013-08-17,2013.0,8.0,17.0,21.0,22.0,999.0,,,1.34,7.14,4.91,42.0,9999.0,999.0,26.7,999.0,,,2013-08-17 21:22:00,2013.0,8.0,17.0,2.0,1.0,2.0,2.0,3.0,5.0,5.0,16.0,999
2013-08-18,2013.0,8.0,18.0,19.0,22.0,999.0,,,1.05,7.69,5.04,49.0,9999.0,999.0,26.6,999.0,,,2013-08-18 19:22:00,2013.0,8.0,18.0,1.0,1.0,2.0,2.0,2.0,4.0,5.0,999.0,999
2013-08-19,2013.0,8.0,19.0,21.0,22.0,999.0,,,0.76,8.33,5.02,58.0,9999.0,999.0,27.0,999.0,,,2013-08-19 21:22:00,2013.0,8.0,19.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,999.0,999
2013-08-20,2013.0,8.0,20.0,21.0,52.0,999.0,,,0.83,9.88,4.43,3.0,9999.0,999.0,27.1,999.0,,,2013-08-20 21:52:00,2013.0,8.0,20.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,999.0,999
2013-08-21,2013.0,8.0,21.0,23.0,52.0,999.0,,,0.75,9.09,5.51,0.0,9999.0,999.0,27.7,999.0,,,2013-08-21 23:52:00,2013.0,8.0,21.0,2.0,1.0,2.0,2.0,1.0,3.0,5.0,1.0,999
2013-08-22,2013.0,8.0,22.0,23.0,22.0,999.0,,,0.97,9.09,5.41,7.0,9999.0,999.0,27.5,999.0,,,2013-08-22 23:22:00,2013.0,8.0,22.0,2.0,1.0,2.0,2.0,1.0,3.0,5.0,1.0,999
2013-08-23,2013.0,8.0,23.0,21.0,52.0,999.0,,,0.93,9.09,5.57,2.0,9999.0,999.0,27.4,999.0,,,2013-08-23 21:52:00,2013.0,8.0,23.0,2.0,1.0,2.0,2.0,1.0,4.0,5.0,1.0,999
2013-08-24,2013.0,8.0,25.0,3.0,22.0,999.0,,,0.93,4.76,4.09,48.0,9999.0,999.0,27.1,999.0,,,2013-08-25 03:22:00,2013.0,8.0,24.0,1.0,1.0,2.0,2.0,1.0,4.0,5.0,999.0,999
2013-08-25,2013.0,8.0,26.0,1.0,22.0,999.0,,,1.19,6.67,4.91,40.0,9999.0,999.0,26.9,999.0,,,2013-08-26 01:22:00,2013.0,8.0,25.0,1.0,1.0,2.0,2.0,2.0,5.0,5.0,999.0,999
2013-08-26,2013.0,8.0,27.0,1.0,52.0,999.0,,,1.15,6.67,4.82,40.0,9999.0,999.0,26.9,999.0,,,2013-08-27 01:52:00,2013.0,8.0,26.0,1.0,1.0,2.0,2.0,2.0,4.0,5.0,999.0,999
2013-08-27,2013.0,8.0,27.0,22.0,52.0,999.0,,,1.02,5.56,4.41,47.0,9999.0,999.0,26.7,999.0,,,2013-08-27 22:52:00,2013.0,8.0,27.0,1.0,2.0,3.0,3.0,2.0,4.0,4.0,999.0,9
2013-08-28,2013.0,8.0,29.0,3.0,22.0,999.0,,,0.68,11.76,4.02,262.0,9999.0,999.0,27.4,999.0,,,2013-08-29 03:22:00,2013.0,8.0,28.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,999.0,9
2013-08-29,2013.0,8.0,30.0,1.0,52.0,999.0,,,1.18,7.14,4.93,14.0,9999.0,999.0,27.2,999.0,,,2013-08-30 01:52:00,2013.0,8.0,29.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,8
2013-08-30,2013.0,8.0,30.0,22.0,52.0,999.0,,,1.21,9.09,6.15,6.0,9999.0,999.0,27.2,999.0,,,2013-08-30 22:52:00,2013.0,8.0,30.0,2.0,2.0,3.0,3.0,1.0,3.0,4.0,1.0,8
2013-08-31,2013.0,8.0,31.0,18.0,52.0,999.0,,,1.37,9.88,6.64,3.0,9999.0,999.0,27.1,999.0,,,2013-08-31 18:52:00,2013.0,8.0,31.0,3.0,1.0,2.0,2.0,2.0,4.0,5.0,1.0,999
2013-09-01,2013.0,9.0,1.0,20.0,52.0,999.0,,,1.18,6.67,4.95,45.0,9999.0,999.0,27.1,999.0,,,2013-09-01 20:52:00,2013.0,9.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,5.0,999.0,999
2013-09-02,2013.0,9.0,2.0,21.0,52.0,999.0,,,1.21,13.33,5.15,356.0,9999.0,999.0,26.9,999.0,,,2013-09-02 21:52:00,2013.0,9.0,2.0,3.0,1.0,2.0,2.0,3.0,5.0,5.0,1.0,999
2013-09-03,2013.0,9.0,3.0,17.0,22.0,999.0,,,1.26,11.76,7.47,9.0,9999.0,999.0,26.9,999.0,,,2013-09-03 17:22:00,2013.0,9.0,3.0,3.0,1.0,2.0,2.0,3.0,4.0,5.0,1.0,999
2013-09-04,2013.0,9.0,4.0,17.0,22.0,999.0,,,0.91,8.33,6.8,6.0,9999.0,999.0,27.0,999.0,,,2013-09-04 17:22:00,2013.0,9.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,5.0,1.0,999
2013-09-05,2013.0,9.0,6.0,0.0,22.0,999.0,,,0.84,14.29,4.57,325.0,9999.0,999.0,27.2,999.0,,,2013-09-06 00:22:00,2013.0,9.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,16.0,999
2013-09-06,2013.0,9.0,7.0,1.0,22.0,999.0,,,1.1,12.5,6.76,324.0,9999.0,999.0,27.2,999.0,,,2013-09-07 01:22:00,2013.0,9.0,6.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,16.0,999
2013-09-07,2013.0,9.0,7.0,23.0,52.0,999.0,,,1.17,11.11,6.63,329.0,9999.0,999.0,27.2,999.0,,,2013-09-07 23:52:00,2013.0,9.0,7.0,3.0,2.0,3.0,3.0,2.0,4.0,5.0,16.0,10
2013-09-08,2013.0,9.0,9.0,3.0,22.0,999.0,,,1.04,9.88,5.16,331.0,9999.0,999.0,27.1,999.0,,,2013-09-09 03:22:00,2013.0,9.0,8.0,2.0,2.0,3.0,3.0,2.0,4.0,5.0,16.0,10
2013-09-09,2013.0,9.0,9.0,20.0,52.0,999.0,,,1.02,9.88,5.13,326.0,9999.0,999.0,27.1,999.0,,,2013-09-09 20:52:00,2013.0,9.0,9.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,16.0,9
2013-09-10,2013.0,9.0,11.0,3.0,52.0,999.0,,,1.11,15.38,5.94,328.0,9999.0,999.0,27.3,999.0,,,2013-09-11 03:52:00,2013.0,9.0,10.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,16.0,9
2013-09-11,2013.0,9.0,11.0,21.0,22.0,999.0,,,1.66,12.5,8.76,321.0,9999.0,999.0,27.1,999.0,,,2013-09-11 21:22:00,2013.0,9.0,11.0,6.0,3.0,3.0,3.0,2.0,4.0,3.0,16.0,9
2013-09-12,2013.0,9.0,13.0,1.0,52.0,999.0,,,1.65,7.69,6.31,359.0,9999.0,999.0,27.3,999.0,,,2013-09-13 01:52:00,2013.0,9.0,12.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,16.0,10
2013-09-13,2013.0,9.0,13.0,18.0,52.0,999.0,,,1.77,7.69,6.2,18.0,9999.0,999.0,27.0,999.0,,,2013-09-13 18:52:00,2013.0,9.0,13.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,999.0,10
2013-09-14,2013.0,9.0,15.0,3.0,22.0,999.0,,,1.67,7.69,6.24,28.0,9999.0,999.0,27.1,999.0,,,2013-09-15 03:22:00,2013.0,9.0,14.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,999.0,999
2013-09-15,2013.0,9.0,16.0,1.0,22.0,999.0,,,1.69,8.33,6.6,31.0,9999.0,999.0,27.3,999.0,,,2013-09-16 01:22:00,2013.0,9.0,15.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,15.0,999
2013-09-16,2013.0,9.0,17.0,0.0,22.0,999.0,,,1.51,11.76,5.99,324.0,9999.0,999.0,27.1,999.0,,,2013-09-17 00:22:00,2013.0,9.0,16.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,16.0,999
2013-09-17,2013.0,9.0,17.0,19.0,52.0,999.0,,,1.9,7.14,5.93,33.0,9999.0,999.0,27.0,999.0,,,2013-09-17 19:52:00,2013.0,9.0,17.0,1.0,2.0,2.0,2.0,3.0,5.0,4.0,999.0,999
2013-09-18,2013.0,9.0,18.0,23.0,52.0,999.0,,,1.52,7.69,5.9,37.0,9999.0,999.0,27.0,999.0,,,2013-09-18 23:52:00,2013.0,9.0,18.0,1.0,1.0,2.0,2.0,3.0,4.0,5.0,999.0,999
2013-09-19,2013.0,9.0,19.0,20.0,52.0,999.0,,,1.21,8.33,5.37,44.0,9999.0,999.0,27.1,999.0,,,2013-09-19 20:52:00,2013.0,9.0,19.0,1.0,1.0,2.0,2.0,2.0,4.0,5.0,999.0,999
2013-09-20,2013.0,9.0,21.0,23.0,22.0,999.0,,,1.07,7.14,4.72,44.0,9999.0,999.0,27.2,999.0,,,2013-09-21 01:22:00,2013.0,9.0,20.0,1.0,1.0,2.0,2.0,2.0,4.0,5.0,999.0,999
2013-09-21,2013.0,9.0,22.0,3.0,22.0,999.0,,,1.67,11.11,6.1,357.0,9999.0,999.0,27.1,999.0,,,2013-09-22 03:22:00,2013.0,9.0,21.0,3.0,1.0,2.0,2.0,3.0,5.0,5.0,1.0,999
2013-09-22,2013.0,9.0,22.0,20.0,22.0,999.0,,,1.78,9.88,7.81,3.0,9999.0,999.0,27.0,999.0,,,2013-09-22 20:22:00,2013.0,9.0,22.0,4.0,1.0,2.0,2.0,3.0,4.0,5.0,2.0,999
2013-09-23,2013.0,9.0,23.0,20.0,22.0,999.0,,,1.4,11.76,6.87,16.0,9999.0,999.0,27.0,999.0,,,2013-09-23 20:22:00,2013.0,9.0,23.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,10
2013-09-24,2013.0,9.0,24.0,20.0,22.0,999.0,,,1.38,5.88,5.39,35.0,9999.0,999.0,27.0,999.0,,,2013-09-24 20:22:00,2013.0,9.0,24.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,10
2013-09-25,2013.0,9.0,25.0,19.0,52.0,999.0,,,1.44,7.14,5.41,41.0,9999.0,999.0,27.0,999.0,,,2013-09-25 19:52:00,2013.0,9.0,25.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,999.0,10
2013-09-26,2013.0,9.0,26.0,17.0,52.0,999.0,,,1.16,7.14,5.75,37.0,9999.0,999.0,26.8,999.0,,,2013-09-26 17:52:00,2013.0,9.0,26.0,2.0,2.0,3.0,3.0,3.0,4.0,5.0,999.0,10
2013-09-27,2013.0,9.0,28.0,2.0,22.0,999.0,,,1.14,11.76,5.09,4.0,9999.0,999.0,27.0,999.0,,,2013-09-28 02:22:00,2013.0,9.0,27.0,2.0,2.0,3.0,3.0,3.0,4.0,5.0,999.0,9
2013-09-28,2013.0,9.0,29.0,2.0,22.0,999.0,,,1.67,12.5,6.12,324.0,9999.0,999.0,26.8,999.0,,,2013-09-29 02:22:00,2013.0,9.0,28.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,16.0,9
2013-09-29,2013.0,9.0,29.0,22.0,22.0,999.0,,,1.58,9.88,5.74,340.0,9999.0,999.0,26.9,999.0,,,2013-09-29 22:22:00,2013.0,9.0,29.0,3.0,2.0,3.0,3.0,3.0,5.0,5.0,16.0,9
2013-09-30,2013.0,9.0,30.0,17.0,22.0,999.0,,,1.29,9.88,6.16,343.0,9999.0,999.0,26.7,999.0,,,2013-09-30 17:22:00,2013.0,9.0,30.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,999.0,999
2013-10-01,2013.0,10.0,2.0,3.0,22.0,999.0,,,1.24,11.76,5.55,359.0,9999.0,999.0,26.7,999.0,,,2013-10-02 03:22:00,2013.0,10.0,1.0,3.0,2.0,2.0,3.0,3.0,4.0,6.0,14.0,7
2013-10-02,2013.0,10.0,3.0,3.0,52.0,999.0,,,1.44,13.33,6.5,355.0,9999.0,999.0,26.7,999.0,,,2013-10-03 03:52:00,2013.0,10.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,6.0,2.0,7
2013-10-03,2013.0,10.0,3.0,18.0,52.0,999.0,,,1.8,12.5,8.98,0.0,9999.0,999.0,26.8,999.0,,,2013-10-03 18:52:00,2013.0,10.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,5.0,2.0,7
2013-10-04,2013.0,10.0,4.0,22.0,22.0,999.0,,,1.28,11.11,5.63,7.0,9999.0,999.0,26.8,999.0,,,2013-10-04 22:22:00,2013.0,10.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,5.0,2.0,7
2013-10-05,2013.0,10.0,6.0,3.0,52.0,999.0,,,1.46,13.33,7.44,325.0,9999.0,999.0,26.8,999.0,,,2013-10-06 03:52:00,2013.0,10.0,5.0,3.0,2.0,2.0,3.0,3.0,4.0,5.0,15.0,10
2013-10-06,2013.0,10.0,7.0,3.0,22.0,999.0,,,1.45,11.76,7.08,328.0,9999.0,999.0,26.7,999.0,,,2013-10-07 03:22:00,2013.0,10.0,6.0,4.0,3.0,2.0,3.0,3.0,4.0,5.0,16.0,10
2013-10-07,2013.0,10.0,8.0,0.0,22.0,999.0,,,1.57,9.88,6.12,345.0,9999.0,999.0,26.8,999.0,,,2013-10-08 00:22:00,2013.0,10.0,7.0,3.0,2.0,2.0,3.0,3.0,4.0,5.0,1.0,999
2013-10-08,2013.0,10.0,9.0,3.0,22.0,999.0,,,1.59,8.33,6.16,14.0,9999.0,999.0,26.8,999.0,,,2013-10-09 03:22:00,2013.0,10.0,8.0,3.0,2.0,2.0,3.0,3.0,5.0,5.0,2.0,999
2013-10-09,2013.0,10.0,9.0,21.0,52.0,999.0,,,1.68,9.09,5.78,27.0,9999.0,999.0,26.7,999.0,,,2013-10-09 21:52:00,2013.0,10.0,9.0,2.0,1.0,2.0,3.0,3.0,5.0,5.0,999.0,999
2013-10-10,2013.0,10.0,11.0,2.0,52.0,999.0,,,1.35,9.88,6.15,40.0,9999.0,999.0,26.6,999.0,,,2013-10-11 02:52:00,2013.0,10.0,10.0,2.0,1.0,2.0,2.0,2.0,4.0,5.0,999.0,999
2013-10-11,2013.0,10.0,11.0,21.0,22.0,999.0,,,1.4,9.09,6.91,44.0,9999.0,999.0,26.7,999.0,,,2013-10-11 21:22:00,2013.0,10.0,11.0,3.0,2.0,2.0,2.0,2.0,3.0,6.0,16.0,999
2013-10-12,2013.0,10.0,13.0,0.0,52.0,999.0,,,1.27,10.53,8.25,331.0,9999.0,999.0,27.2,999.0,,,2013-10-13 00:52:00,2013.0,10.0,12.0,3.0,2.0,2.0,2.0,2.0,2.0,17.0,16.0,999
2013-10-13,2013.0,10.0,13.0,23.0,22.0,999.0,,,1.51,13.33,9.86,315.0,9999.0,999.0,27.0,999.0,,,2013-10-13 23:22:00,2013.0,10.0,13.0,4.0,3.0,2.0,2.0,2.0,2.0,17.0,16.0,999
2013-10-14,2013.0,10.0,15.0,19.0,22.0,999.0,,,1.13,12.5,9.76,319.0,9999.0,999.0,27.0,999.0,,,2013-10-15 02:22:00,2013.0,10.0,14.0,4.0,3.0,2.0,2.0,2.0,2.0,17.0,16.0,999
2013-10-15,2013.0,10.0,16.0,2.0,52.0,999.0,,,1.95,13.33,8.76,322.0,9999.0,999.0,26.9,999.0,,,2013-10-16 02:22:00,2013.0,10.0,15.0,6.0,4.0,2.0,2.0,2.0,4.0,5.0,15.0,999
2013-10-16,2013.0,10.0,16.0,18.0,22.0,999.0,,,1.77,10.53,9.06,346.0,9999.0,999.0,26.7,999.0,,,2013-10-16 18:22:00,2013.0,10.0,16.0,5.0,3.0,2.0,2.0,2.0,4.0,5.0,15.0,999
2013-10-17,2013.0,10.0,17.0,17.0,22.0,999.0,,,1.19,10.53,7.75,328.0,9999.0,999.0,26.7,999.0,,,2013-10-17 17:22:00,2013.0,10.0,17.0,3.0,2.0,2.0,2.0,3.0,2.0,17.0,1.0,999
2013-10-18,2013.0,10.0,19.0,2.0,22.0,999.0,,,1.19,14.29,9.6,312.0,9999.0,999.0,27.1,999.0,,,2013-10-19 02:22:00,2013.0,10.0,18.0,4.0,2.0,2.0,2.0,2.0,2.0,17.0,15.0,999
2013-10-19,2013.0,10.0,20.0,3.0,52.0,999.0,,,2.26,13.33,9.25,328.0,9999.0,999.0,27.0,999.0,,,2013-10-20 03:52:00,2013.0,10.0,19.0,7.0,3.0,2.0,2.0,3.0,2.0,17.0,15.0,999
